requirement_id,project_id,project_name,dataset_id,text,class,global_id,source,type,subclass
REQ135,PROJ-01,Zenodo System,SRSCD-Zenodo,General purpose radio should support call hold.,FR,F1_REQ_00134,file_1,NFR,Unknown
REQ136,PROJ-01,Zenodo System,SRSCD-Zenodo,Operational radio should support call hold.,FR,F1_REQ_00135,file_1,NFR,Unknown
REQ137,PROJ-01,Zenodo System,SRSCD-Zenodo,Cab radio should support display of call charging information.,FR,F1_REQ_00136,file_1,NFR,Unknown
REQ138,PROJ-01,Zenodo System,SRSCD-Zenodo,General purpose radio should support display of call charging information.,FR,F1_REQ_00137,file_1,NFR,Unknown
REQ139,PROJ-01,Zenodo System,SRSCD-Zenodo,Operational radio should support display of call charging information.,FR,F1_REQ_00138,file_1,NFR,Unknown
REQ140,PROJ-01,Zenodo System,SRSCD-Zenodo,Cab radio shall support call barring.,FR,F1_REQ_00139,file_1,NFR,Unknown
REQ141,PROJ-01,Zenodo System,SRSCD-Zenodo,General purpose radio should support call barring.,FR,F1_REQ_00140,file_1,NFR,Unknown
REQ142,PROJ-01,Zenodo System,SRSCD-Zenodo,Operational radio shall support call barring.,FR,F1_REQ_00141,file_1,NFR,Unknown
REQ143,PROJ-01,Zenodo System,SRSCD-Zenodo,Cab radio shall support auto answer service.,FR,F1_REQ_00142,file_1,NFR,Unknown
REQ144,PROJ-01,Zenodo System,SRSCD-Zenodo,General purpose radio should support auto answer service.,FR,F1_REQ_00143,file_1,NFR,Unknown
REQ145,PROJ-01,Zenodo System,SRSCD-Zenodo,Operational radio shall support auto answer service.,FR,F1_REQ_00144,file_1,NFR,Unknown
REQ146,PROJ-01,Zenodo System,SRSCD-Zenodo,Cab radio shall support call supervisory information.,FR,F1_REQ_00145,file_1,NFR,Unknown
REQ147,PROJ-01,Zenodo System,SRSCD-Zenodo,General purpose radio should support call supervisory information.,FR,F1_REQ_00146,file_1,NFR,Unknown
REQ148,PROJ-01,Zenodo System,SRSCD-Zenodo,Operational radio should support call supervisory information.,FR,F1_REQ_00147,file_1,NFR,Unknown
REQ149,PROJ-01,Zenodo System,SRSCD-Zenodo,Cab radio shall support location dependent addressing (section 11).,FR,F1_REQ_00148,file_1,NFR,Unknown
REQ150,PROJ-01,Zenodo System,SRSCD-Zenodo,General purpose radio should support location dependent addressing (section 11).,FR,F1_REQ_00149,file_1,NFR,Unknown
REQ151,PROJ-01,Zenodo System,SRSCD-Zenodo,Operational radio should support location dependent addressing (section 11).,FR,F1_REQ_00150,file_1,NFR,Unknown
REQ152,PROJ-01,Zenodo System,SRSCD-Zenodo,Cab radio should support direct mode (section 15).,FR,F1_REQ_00151,file_1,NFR,Unknown
REQ153,PROJ-01,Zenodo System,SRSCD-Zenodo,Operational radio should support direct mode (section 15).,FR,F1_REQ_00152,file_1,NFR,Unknown
REQ154,PROJ-01,Zenodo System,SRSCD-Zenodo,Cab radio shall support shunting mode (section 14).,FR,F1_REQ_00153,file_1,NFR,Unknown
REQ155,PROJ-01,Zenodo System,SRSCD-Zenodo,Operational radio should support shunting mode (section 14).,FR,F1_REQ_00154,file_1,NFR,Unknown
REQ156,PROJ-01,Zenodo System,SRSCD-Zenodo,Cab radio shall support multiple driver communications within the same train (section 5).,FR,F1_REQ_00155,file_1,NFR,Unknown
REQ157,PROJ-01,Zenodo System,SRSCD-Zenodo,"Any environmental and physical requirements stated may be superseded by national requirements if the national standards provide a higher level of environmental and physical protection. However, stricter national standards shall not prevent the use of other EIRENE mobiles in that country.",NFR,F1_REQ_00156,file_1,NFR,Unknown
REQ158,PROJ-01,Zenodo System,SRSCD-Zenodo,"All design, testing and installation of EIRENE mobile radio equipment shall comply with the quality procedures defined in ISO 90014.",NFR,F1_REQ_00157,file_1,NFR,Unknown
REQ159,PROJ-01,Zenodo System,SRSCD-Zenodo,"Any pressure pulses caused by vehicles passing, entering or leaving tunnels shall not affect the normal operation of EIRENE mobile equipment.",NFR,F1_REQ_00158,file_1,NFR,Unknown
REQ160,PROJ-01,Zenodo System,SRSCD-Zenodo,"The design of EIRENE mobiles shall comply with the relevant European Norms for protection against physical hazards, including pollution, chemical contaminants, flammable substances, biologically active substances, dust, sand and heavy particles, and mould growth.",NFR,F1_REQ_00159,file_1,NFR,Unknown
REQ161,PROJ-01,Zenodo System,SRSCD-Zenodo,All EIRENE mobile equipment shall be capable of being operated on board rolling stock.,NFR,F1_REQ_00160,file_1,NFR,Unknown
REQ162,PROJ-01,Zenodo System,SRSCD-Zenodo,The batteries to be used in the mobile equipment shall have sufficient capacity to support typical railway use.,NFR,F1_REQ_00161,file_1,NFR,Unknown
REQ163,PROJ-01,Zenodo System,SRSCD-Zenodo,A driver may be provided with a handheld portable to allow communications whilst the driver is outside the train.,FR,F1_REQ_00162,file_1,NFR,Unknown
REQ164,PROJ-01,Zenodo System,SRSCD-Zenodo,Once a call has been established the connected parties shall be able to communicate.,FR,F1_REQ_00163,file_1,NFR,Unknown
REQ165,PROJ-01,Zenodo System,SRSCD-Zenodo,Picking up the handset shall transfer the communication to the handset and reduce the loudspeaker volume to its minimum level.,FR,F1_REQ_00164,file_1,NFR,Unknown
REQ166,PROJ-01,Zenodo System,SRSCD-Zenodo,Replacing the handset shall cancel the call.,FR,F1_REQ_00165,file_1,NFR,Unknown
REQ167,PROJ-01,Zenodo System,SRSCD-Zenodo,Replacing the handset shall transfer the call to the loudspeaker at the initial volume.,FR,F1_REQ_00166,file_1,NFR,Unknown
REQ168,PROJ-01,Zenodo System,SRSCD-Zenodo,A Push-To-Talk function shall be provided for use during group calls.,FR,F1_REQ_00167,file_1,NFR,Unknown
REQ169,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the driver to initiate a call to the primary controller with a minimum of driver action.,FR,F1_REQ_00168,file_1,NFR,Unknown
REQ170,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the driver to initiate a call to the secondary controller with a minimum of driver action.,FR,F1_REQ_00169,file_1,NFR,Unknown
REQ171,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the driver to initiate a call to the power supply controller with a minimum of driver action.,FR,F1_REQ_00170,file_1,NFR,Unknown
REQ172,PROJ-01,Zenodo System,SRSCD-Zenodo,"Once an appropriate destination has been obtained, the radio shall attempt to establish a call to this destination.",FR,F1_REQ_00171,file_1,NFR,Unknown
REQ173,PROJ-01,Zenodo System,SRSCD-Zenodo,The functional identity shall be displayed to the controller (upon call establishment).,FR,F1_REQ_00172,file_1,NFR,Unknown
REQ174,PROJ-01,Zenodo System,SRSCD-Zenodo,"The functional identity displayed shall include the train number, if available.",FR,F1_REQ_00173,file_1,NFR,Unknown
REQ175,PROJ-01,Zenodo System,SRSCD-Zenodo,"The functional identity displayed shall include the engine number, if no train number is available.",FR,F1_REQ_00174,file_1,NFR,Unknown
REQ176,PROJ-01,Zenodo System,SRSCD-Zenodo,"The functional identity displayed should include the coach number of the leading cab, if neither a train number nor an engine number is available.",FR,F1_REQ_00175,file_1,NFR,Unknown
REQ177,PROJ-01,Zenodo System,SRSCD-Zenodo,An audible and visual indication shall be provided to the driver that the call is proceeding.,FR,F1_REQ_00176,file_1,NFR,Unknown
REQ178,PROJ-01,Zenodo System,SRSCD-Zenodo,"When the call is connected to the controller, an audible and visual indication is to be provided to the driver.",FR,F1_REQ_00177,file_1,NFR,Unknown
REQ179,PROJ-01,Zenodo System,SRSCD-Zenodo,The call shall be connected to the loudspeaker at the pre-set value (when connected to the controller).,FR,F1_REQ_00178,file_1,NFR,Unknown
REQ180,PROJ-01,Zenodo System,SRSCD-Zenodo,"The functional identity of the connected party, if available, shall be displayed to the driver.",FR,F1_REQ_00179,file_1,NFR,Unknown
REQ181,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the functional identity of the connected party contains an alphanumeric description, this shall also be displayed.",FR,F1_REQ_00180,file_1,NFR,Unknown
REQ182,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the system is not able to connect the call, an audible and visual indication shall be provided to the driver that the call was not received by the controller.",FR,F1_REQ_00181,file_1,NFR,Unknown
REQ183,PROJ-01,Zenodo System,SRSCD-Zenodo,The indication for a failed connection shall also indicate if the called party was busy or if the network could not connect the call.,FR,F1_REQ_00182,file_1,NFR,Unknown
REQ184,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for a driver to initiate and participate in group voice calls between drivers in a pre-defined geographical area.,FR,F1_REQ_00183,file_1,NFR,Unknown
REQ185,PROJ-01,Zenodo System,SRSCD-Zenodo,A driver shall be able to initiate the establishment of a call to other drivers with a minimum of action (eg a single keystroke).,FR,F1_REQ_00184,file_1,NFR,Unknown
REQ186,PROJ-01,Zenodo System,SRSCD-Zenodo,The group identity shall be displayed on the Cab radios of the participating drivers.,FR,F1_REQ_00185,file_1,NFR,Unknown
REQ187,PROJ-01,Zenodo System,SRSCD-Zenodo,An audible and visual indication shall be provided to the driver that the call is proceeding (for calls to other drivers).,FR,F1_REQ_00186,file_1,NFR,Unknown
REQ188,PROJ-01,Zenodo System,SRSCD-Zenodo,"Once connected, the driver shall be able to communicate with other driver(s) by using the Push-To-Talk button on the handset.",FR,F1_REQ_00187,file_1,NFR,Unknown
REQ189,PROJ-01,Zenodo System,SRSCD-Zenodo,An indication shall be provided to the driver as a reminder of the need to use the Push-To-Talk button on the handset if he wants to talk.,FR,F1_REQ_00188,file_1,NFR,Unknown
REQ190,PROJ-01,Zenodo System,SRSCD-Zenodo,The call shall be connected to the loudspeaker until the driver picks up the handset (for calls to other drivers).,FR,F1_REQ_00189,file_1,NFR,Unknown
REQ191,PROJ-01,Zenodo System,SRSCD-Zenodo,"The call shall continue until terminated by the calling driver, an authorised controller or the network.",FR,F1_REQ_00190,file_1,NFR,Unknown
REQ192,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the train moves out of the group call area whilst the call is in progress, an audible and visual indication of the loss of call shall be provided to the driver.",FR,F1_REQ_00191,file_1,NFR,Unknown
REQ193,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the system is not able to connect the call, an audible and visual indication shall be provided to the driver (for calls to other drivers).",FR,F1_REQ_00192,file_1,NFR,Unknown
REQ194,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for a driver to initiate Railway emergency calls (see section 13).,FR,F1_REQ_00193,file_1,NFR,Unknown
REQ195,PROJ-01,Zenodo System,SRSCD-Zenodo,"If a train-borne recorder is connected to the Cab radio, details of the activation, termination and any failures of the emergency function shall be sent to the train-borne recorder as each event occurs.",FR,F1_REQ_00194,file_1,NFR,Unknown
REQ196,PROJ-01,Zenodo System,SRSCD-Zenodo,"A continuous visual and short audible indication (from 0 to 20 seconds, for trials: 5 seconds) that the emergency function has been activated shall be provided in the cab.",FR,F1_REQ_00195,file_1,NFR,Unknown
REQ197,PROJ-01,Zenodo System,SRSCD-Zenodo,"When the handset is off-hook, the audible indication (for emergency activation) shall be sounded from the loudspeaker at a low volume, but shall not be sounded from the handset.",FR,F1_REQ_00196,file_1,NFR,Unknown
REQ198,PROJ-01,Zenodo System,SRSCD-Zenodo,"Once the Railway emergency call is connected and the audible indication is finished, an indication shall be provided to the driver as a reminder of the need to use the Push-To-Talk button on the handset if he wants to speak.",FR,F1_REQ_00197,file_1,NFR,Unknown
REQ199,PROJ-01,Zenodo System,SRSCD-Zenodo,The Railway emergency call shall be connected to the loudspeaker until the driver picks up the handset.,FR,F1_REQ_00198,file_1,NFR,Unknown
REQ200,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the train moves out of the call area whilst the Railway emergency call is in progress, it will leave the call and an audible and visual indication of the loss of call shall be provided to the driver.",FR,F1_REQ_00199,file_1,NFR,Unknown
REQ201,PROJ-01,Zenodo System,SRSCD-Zenodo,"Once the Railway emergency call is terminated, the continuous visual alarm indication in the cab shall cease.",FR,F1_REQ_00200,file_1,NFR,Unknown
REQ202,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the system is not able to connect the Railway emergency call, an audible and visual indication shall be provided to the driver.",FR,F1_REQ_00201,file_1,NFR,Unknown
REQ203,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the lead driver to establish a permanent radio connection between each of the active cabs of multiple traction vehicles not connected by on-train wire connections.,FR,F1_REQ_00202,file_1,NFR,Unknown
REQ204,PROJ-01,Zenodo System,SRSCD-Zenodo,"Whilst an on-going multi-driver call, a ‘multi-drivers' indication shall be displayed permanently at all Cab radios.",FR,F1_REQ_00203,file_1,NFR,Unknown
REQ205,PROJ-01,Zenodo System,SRSCD-Zenodo,"The lead driver shall be notified if a member of the group has placed the multi-driver call on hold, although this shall not affect communications between the remaining members of the group.",FR,F1_REQ_00204,file_1,NFR,Unknown
REQ206,PROJ-01,Zenodo System,SRSCD-Zenodo,"At any time during a multi-driver call, the lead driver shall be able to remove a member of the group.",FR,F1_REQ_00205,file_1,NFR,Unknown
REQ207,PROJ-01,Zenodo System,SRSCD-Zenodo,The lead driver shall be able to terminate the entire multi-driver call.,FR,F1_REQ_00206,file_1,NFR,Unknown
REQ208,PROJ-01,Zenodo System,SRSCD-Zenodo,"If a driver is disconnected from the multi-driver call, a clear indication shall be given.",FR,F1_REQ_00207,file_1,NFR,Unknown
REQ209,PROJ-01,Zenodo System,SRSCD-Zenodo,The setting up and closing down of a multi-driver call shall be simplified using automation or guidance through the steps required.,FR,F1_REQ_00208,file_1,NFR,Unknown
REQ210,PROJ-01,Zenodo System,SRSCD-Zenodo,"In each cab, the multi-driver call shall be connected to the loudspeaker whilst the handset is on-hook.",FR,F1_REQ_00209,file_1,NFR,Unknown
REQ211,PROJ-01,Zenodo System,SRSCD-Zenodo,"If any part of a multi-driver call fails, an audible and visual indication shall be provided in the appropriate cab.",FR,F1_REQ_00210,file_1,NFR,Unknown
REQ212,PROJ-01,Zenodo System,SRSCD-Zenodo,"For calls between a controller and the lead cab, it shall be possible to add the controller to the multi-driver call.",FR,F1_REQ_00211,file_1,NFR,Unknown
REQ213,PROJ-01,Zenodo System,SRSCD-Zenodo,"If the controller calls the lead driver (in a controller-lead cab call), the controller is automatically added into the multi-driver call.",FR,F1_REQ_00212,file_1,NFR,Unknown
REQ214,PROJ-01,Zenodo System,SRSCD-Zenodo,Functional identity of the controller shall be displayed in the leading cab (in a controller-lead cab call).,FR,F1_REQ_00213,file_1,NFR,Unknown
REQ215,PROJ-01,Zenodo System,SRSCD-Zenodo,It shall be possible for the driver to contact members of on-board train staff using a point-to-point voice call.,FR,F1_REQ_00214,file_1,NFR,Unknown
REQ216,PROJ-01,Zenodo System,SRSCD-Zenodo,"Upon activation of the function to call train staff, the Cab radio shall provide the driver with a list of 'generic' staff, e.g. chief conductor, conductor 1, conductor 2, catering staff 1.",FR,F1_REQ_00215,file_1,NFR,Unknown
REQ217,PROJ-01,Zenodo System,SRSCD-Zenodo,The driver shall then be prompted to select the train staff with which he wishes to communicate.,FR,F1_REQ_00216,file_1,NFR,Unknown
REQ218,PROJ-01,Zenodo System,SRSCD-Zenodo,The Cab radio shall be integrated with internal communication systems such that the appropriate means of connection (wire or radio) will be determined automatically for staff connected by intercom or internal telephone.,FR,F1_REQ_00217,file_1,NFR,Unknown
REQ219,PROJ-01,Zenodo System,SRSCD-Zenodo,"The Cab radio shall be capable of being used as a standard telephone, such that the driver is able to call any valid number subject to pre-defined call restrictions.",FR,F1_REQ_00218,file_1,NFR,Unknown
REQ220,PROJ-01,Zenodo System,SRSCD-Zenodo,The call from the Cab radio may be initiated by selection from a pre-defined list (up to 99 entries).,FR,F1_REQ_00219,file_1,NFR,Unknown
REQ221,PROJ-01,Zenodo System,SRSCD-Zenodo,The call from the Cab radio may be initiated by direct dialling a subscriber number.,FR,F1_REQ_00220,file_1,NFR,Unknown
REQ222,PROJ-01,Zenodo System,SRSCD-Zenodo,The call from the Cab radio may be initiated by calling a functional number.,FR,F1_REQ_00221,file_1,NFR,Unknown
